session_id,timestamp,page,source,device,country,session_duration,is_bounce,page_views
SESS-001280,2024-11-12 13:58:00,/products,LinkedIn,Mobile,France,579,False,9
SESS-001281,2024-04-04 18:03:00,/about,Google,Tablet,USA,75,False,3
SESS-001282,2024-05-13 08:47:00,/pricing,Email,Mobile,Germany,490,False,1
SESS-001283,2024-05-24 23:03:00,/blog,Facebook,Desktop,Italy,534,False,6
SESS-001284,2024-03-05 01:37:00,/blog,Facebook,Tablet,France,464,True,1
SESS-001285,2024-08-31 21:44:00,/about,Referral,Mobile,UK,82,False,7
SESS-001286,2024-10-22 10:01:00,/support,Email,Desktop,Netherlands,555,False,6
SESS-001287,2024-03-09 01:03:00,/blog,Facebook,Desktop,France,759,False,8
SESS-001288,2024-05-06 02:19:00,/home,Referral,Mobile,France,98,False,2
SESS-001289,2024-09-26 17:16:00,/blog,LinkedIn,Mobile,USA,299,True,1
SESS-001290,2024-09-26 13:37:00,/features,Referral,Desktop,Spain,432,True,1
SESS-001291,2024-02-04 18:44:00,/contact,Twitter,Mobile,Germany,121,False,9
SESS-001292,2024-07-14 16:26:00,/blog,Referral,Desktop,Italy,544,False,1
SESS-001293,2024-11-23 02:54:00,/blog,Google,Tablet,UK,171,False,6
SESS-001294,2024-03-26 14:24:00,/about,Direct,Mobile,Netherlands,128,False,5
SESS-001295,2024-01-17 02:32:00,/features,Facebook,Tablet,Germany,443,True,1
SESS-001296,2024-12-25 11:58:00,/blog,Referral,Desktop,Germany,850,False,9
SESS-001297,2024-05-07 05:00:00,/blog,Direct,Tablet,Canada,688,False,10
SESS-001298,2024-09-17 01:35:00,/products,Direct,Tablet,Germany,268,False,4
SESS-001299,2024-02-05 16:29:00,/support,LinkedIn,Desktop,Italy,823,False,10
SESS-001300,2024-08-23 19:22:00,/contact,Direct,Mobile,France,122,True,1
SESS-001301,2024-11-16 00:12:00,/support,Twitter,Tablet,Italy,760,False,2
SESS-001302,2024-11-04 02:30:00,/contact,Referral,Mobile,Canada,291,True,1
SESS-001303,2024-09-30 12:29:00,/home,LinkedIn,Desktop,France,231,False,9
SESS-001304,2024-01-12 02:30:00,/home,Email,Desktop,Germany,147,False,6
SESS-001305,2024-05-14 13:38:00,/contact,Facebook,Desktop,Canada,201,False,9
SESS-001306,2024-06-06 13:36:00,/home,Google,Mobile,Canada,179,True,1
SESS-001307,2024-01-19 17:36:00,/products,Referral,Tablet,Italy,293,True,1
SESS-001308,2024-08-30 21:10:00,/contact,Twitter,Tablet,Spain,141,True,1
SESS-001309,2024-04-20 10:49:00,/features,LinkedIn,Desktop,Netherlands,392,False,1
SESS-001310,2024-11-26 20:15:00,/about,Google,Tablet,Germany,151,True,1
SESS-001311,2024-09-09 19:38:00,/pricing,Google,Desktop,Spain,464,True,1
SESS-001312,2024-12-25 18:59:00,/about,LinkedIn,Desktop,UK,68,False,7
SESS-001313,2024-01-07 13:25:00,/features,Google,Tablet,UK,416,False,5
SESS-001314,2024-12-26 14:55:00,/contact,Email,Mobile,Spain,156,False,3
SESS-001315,2024-03-06 00:45:00,/features,Direct,Tablet,Italy,218,False,6
SESS-001316,2024-10-10 15:19:00,/products,Google,Tablet,France,419,False,6
SESS-001317,2024-06-22 03:16:00,/support,Referral,Desktop,Netherlands,517,True,1
SESS-001318,2024-11-16 19:39:00,/support,LinkedIn,Tablet,Germany,834,False,4
SESS-001319,2024-03-01 04:39:00,/home,LinkedIn,Mobile,UK,263,False,4
SESS-001320,2024-11-01 19:42:00,/about,Email,Desktop,France,122,False,10
SESS-001321,2024-05-13 06:13:00,/features,Email,Mobile,Germany,205,False,2
SESS-001322,2024-12-24 09:01:00,/contact,Facebook,Mobile,UK,267,False,9
SESS-001323,2024-08-12 22:55:00,/about,Direct,Mobile,Spain,87,False,1
SESS-001324,2024-05-28 17:46:00,/blog,Google,Desktop,Canada,293,True,1
SESS-001325,2024-04-27 00:12:00,/products,Direct,Desktop,UK,368,False,4
SESS-001326,2024-05-18 15:00:00,/pricing,LinkedIn,Mobile,Spain,450,False,3
SESS-001327,2024-01-26 01:23:00,/home,Email,Tablet,Italy,146,True,1
SESS-001328,2024-10-22 12:39:00,/contact,Twitter,Tablet,Germany,112,False,5
SESS-001329,2024-09-25 20:23:00,/contact,Direct,Tablet,UK,61,False,10
SESS-001330,2024-11-08 11:56:00,/home,Facebook,Desktop,Canada,183,True,1
SESS-001331,2024-05-06 01:26:00,/features,Twitter,Desktop,Canada,231,False,3
SESS-001332,2024-10-24 18:38:00,/about,Facebook,Mobile,Netherlands,157,False,6
SESS-001333,2024-10-28 03:04:00,/features,Referral,Desktop,Italy,357,False,10
SESS-001334,2024-11-07 07:46:00,/support,LinkedIn,Mobile,Italy,258,False,1
SESS-001335,2024-12-14 06:34:00,/contact,Facebook,Tablet,Spain,233,False,10
SESS-001336,2024-07-18 19:27:00,/support,Email,Mobile,Netherlands,982,False,10
SESS-001337,2024-08-19 05:23:00,/support,Direct,Desktop,Netherlands,1013,False,9
SESS-001338,2024-03-10 15:40:00,/features,LinkedIn,Tablet,France,315,True,1
SESS-001339,2024-02-17 12:12:00,/about,Google,Tablet,Italy,120,False,10
SESS-001340,2024-04-29 18:14:00,/features,Twitter,Desktop,USA,451,True,1
SESS-001341,2024-07-28 16:42:00,/support,Google,Mobile,Germany,788,True,1
SESS-001342,2024-01-04 10:42:00,/contact,Direct,Tablet,UK,293,False,9
SESS-001343,2024-06-01 06:50:00,/home,LinkedIn,Desktop,Spain,37,True,1
SESS-001344,2024-02-28 20:19:00,/blog,Facebook,Mobile,USA,737,True,1
SESS-001345,2024-10-19 05:59:00,/home,Google,Tablet,Spain,92,True,1
SESS-001346,2024-12-05 10:05:00,/products,Facebook,Tablet,Italy,527,False,7
SESS-001347,2024-07-06 02:15:00,/pricing,Referral,Mobile,Germany,156,False,10
SESS-001348,2024-06-09 10:13:00,/support,Google,Desktop,UK,875,False,2
SESS-001349,2024-11-07 07:20:00,/pricing,Facebook,Tablet,USA,307,False,7
SESS-001350,2024-11-07 18:04:00,/pricing,Twitter,Desktop,Germany,164,True,1
SESS-001351,2024-02-22 09:59:00,/support,Facebook,Tablet,UK,932,True,1
SESS-001352,2024-12-12 03:42:00,/support,Google,Desktop,Canada,1025,False,8
SESS-001353,2024-07-28 08:33:00,/home,LinkedIn,Mobile,UK,182,False,3
SESS-001354,2024-03-03 08:56:00,/about,Direct,Desktop,UK,56,False,10
SESS-001355,2024-09-07 23:08:00,/pricing,Email,Desktop,Netherlands,334,False,4
SESS-001356,2024-09-25 05:08:00,/contact,Email,Mobile,Netherlands,99,False,3
SESS-001357,2024-11-15 07:39:00,/blog,Google,Mobile,USA,190,False,1
SESS-001358,2024-04-18 22:06:00,/contact,Google,Mobile,UK,105,True,1
SESS-001359,2024-10-22 08:36:00,/pricing,Referral,Desktop,Netherlands,517,True,1
SESS-001360,2024-04-09 22:37:00,/features,Google,Tablet,Canada,404,True,1
SESS-001361,2024-09-03 04:43:00,/features,Direct,Tablet,Italy,253,False,3
SESS-001362,2024-07-11 17:58:00,/features,Email,Mobile,France,253,False,2
SESS-001363,2024-03-24 16:03:00,/home,Referral,Tablet,UK,261,False,5
SESS-001364,2024-08-09 22:20:00,/features,Google,Desktop,Italy,309,False,7
SESS-001365,2024-03-16 22:38:00,/support,Email,Desktop,UK,292,False,10
SESS-001366,2024-11-14 10:35:00,/blog,Referral,Desktop,Germany,587,False,5
SESS-001367,2024-09-26 01:37:00,/contact,Referral,Desktop,Italy,208,True,1
SESS-001368,2024-02-18 03:46:00,/blog,Direct,Desktop,Germany,296,False,8
SESS-001369,2024-01-30 04:20:00,/products,Twitter,Tablet,Canada,524,True,1
SESS-001370,2024-10-08 03:32:00,/home,Direct,Mobile,Canada,94,False,3
SESS-001371,2024-08-24 11:04:00,/about,LinkedIn,Mobile,Spain,175,False,10
SESS-001372,2024-05-24 01:10:00,/blog,Facebook,Desktop,Germany,400,False,1
SESS-001373,2024-07-28 15:53:00,/contact,Facebook,Desktop,France,128,True,1
SESS-001374,2024-04-09 09:01:00,/home,Google,Mobile,Italy,125,True,1
SESS-001375,2024-11-19 15:43:00,/support,Direct,Desktop,France,815,False,6
SESS-001376,2024-12-24 04:36:00,/support,Email,Mobile,Netherlands,587,False,6
SESS-001377,2024-12-20 04:24:00,/home,Twitter,Desktop,Germany,153,False,10
SESS-001378,2024-05-14 22:00:00,/support,Twitter,Desktop,Germany,891,False,1
SESS-001379,2024-04-12 18:31:00,/home,Direct,Tablet,USA,269,False,6
SESS-001380,2024-01-29 04:24:00,/support,Referral,Desktop,Germany,425,False,7
SESS-001381,2024-11-19 06:17:00,/products,Email,Desktop,USA,263,True,1
SESS-001382,2024-01-24 21:44:00,/products,LinkedIn,Mobile,USA,297,False,5
SESS-001383,2024-06-13 08:51:00,/products,Referral,Tablet,USA,146,False,6
SESS-001384,2024-06-19 10:45:00,/about,Direct,Desktop,Germany,70,False,3
SESS-001385,2024-08-30 06:30:00,/features,Referral,Desktop,USA,435,False,5
SESS-001386,2024-12-18 13:33:00,/blog,LinkedIn,Tablet,Italy,159,True,1
SESS-001387,2024-12-16 11:37:00,/about,Google,Desktop,Italy,106,False,3
SESS-001388,2024-05-20 08:17:00,/support,LinkedIn,Desktop,France,556,False,1
SESS-001389,2024-01-15 06:20:00,/support,Facebook,Tablet,USA,1097,True,1
SESS-001390,2024-02-19 10:56:00,/about,Direct,Mobile,Spain,166,False,4
SESS-001391,2024-08-11 11:46:00,/pricing,Referral,Tablet,Italy,156,False,6
SESS-001392,2024-10-10 14:51:00,/about,Google,Desktop,France,93,False,7
SESS-001393,2024-10-13 03:08:00,/contact,Referral,Desktop,France,77,False,3
SESS-001394,2024-12-05 22:25:00,/products,Email,Mobile,UK,571,False,8
SESS-001395,2024-04-23 22:31:00,/features,Google,Mobile,USA,205,False,2
SESS-001396,2024-09-24 07:03:00,/about,Email,Tablet,Canada,167,False,9
SESS-001397,2024-11-28 01:09:00,/pricing,Facebook,Tablet,Netherlands,278,True,1
SESS-001398,2024-03-10 23:02:00,/about,Twitter,Desktop,France,35,True,1
SESS-001399,2024-04-06 09:23:00,/pricing,Google,Desktop,Netherlands,404,False,9
SESS-001400,2024-12-13 18:41:00,/pricing,Google,Desktop,UK,256,False,4
SESS-001401,2024-11-27 01:49:00,/home,Twitter,Desktop,UK,70,False,3
SESS-001402,2024-07-26 10:15:00,/support,Twitter,Tablet,France,1082,True,1
SESS-001403,2024-03-23 05:54:00,/about,Email,Tablet,France,115,False,3
SESS-001404,2024-11-14 11:20:00,/pricing,Facebook,Desktop,UK,302,True,1
SESS-001405,2024-10-24 09:07:00,/support,Facebook,Tablet,Netherlands,647,False,10
SESS-001406,2024-01-01 01:30:00,/about,Facebook,Desktop,Netherlands,89,False,2
SESS-001407,2024-09-05 00:14:00,/about,LinkedIn,Mobile,Germany,71,False,10
SESS-001408,2024-05-22 23:07:00,/support,Email,Mobile,France,719,False,4
SESS-001409,2024-04-29 22:30:00,/about,Direct,Mobile,Italy,99,False,10
SESS-001410,2024-07-31 02:00:00,/about,Facebook,Mobile,USA,92,True,1
SESS-001411,2024-04-21 11:23:00,/features,Twitter,Desktop,USA,266,True,1
SESS-001412,2024-07-14 12:38:00,/features,Facebook,Tablet,Netherlands,144,True,1
SESS-001413,2024-10-30 08:33:00,/about,Facebook,Desktop,Spain,144,False,1
SESS-001414,2024-09-12 17:44:00,/support,Direct,Tablet,Netherlands,941,True,1
SESS-001415,2024-07-21 21:34:00,/contact,LinkedIn,Desktop,Germany,68,False,8
SESS-001416,2024-12-29 21:07:00,/blog,Email,Desktop,Italy,381,False,5
SESS-001417,2024-08-23 04:00:00,/contact,Referral,Tablet,Netherlands,176,True,1
SESS-001418,2024-10-28 20:14:00,/home,Email,Mobile,Canada,109,False,10
SESS-001419,2024-09-10 22:12:00,/home,LinkedIn,Desktop,UK,176,False,5
SESS-001420,2024-04-01 19:38:00,/home,Twitter,Tablet,USA,45,False,9
SESS-001421,2024-07-25 10:54:00,/contact,Facebook,Mobile,Canada,225,True,1
SESS-001422,2024-12-28 17:46:00,/contact,Direct,Desktop,UK,109,True,1
SESS-001423,2024-10-08 00:22:00,/home,Twitter,Desktop,USA,140,True,1
SESS-001424,2024-04-04 03:57:00,/products,Google,Tablet,UK,105,True,1
SESS-001425,2024-11-21 04:48:00,/products,LinkedIn,Desktop,France,256,False,2
SESS-001426,2024-04-08 05:49:00,/about,Direct,Mobile,Netherlands,120,True,1
SESS-001427,2024-04-23 07:08:00,/home,Google,Tablet,USA,228,False,6
SESS-001428,2024-05-01 11:20:00,/about,Direct,Mobile,Netherlands,88,False,6
SESS-001429,2024-12-31 11:15:00,/blog,Direct,Tablet,Italy,889,False,8
SESS-001430,2024-03-04 05:40:00,/support,Facebook,Desktop,France,680,False,8
SESS-001431,2024-03-04 03:39:00,/pricing,Referral,Mobile,Canada,307,False,2
SESS-001432,2024-04-21 22:02:00,/support,Facebook,Desktop,Spain,409,False,6
SESS-001433,2024-12-30 20:02:00,/products,Direct,Mobile,Netherlands,136,False,1
SESS-001434,2024-02-14 22:19:00,/contact,Direct,Mobile,France,51,False,4
SESS-001435,2024-08-16 13:01:00,/home,Google,Mobile,Netherlands,292,True,1
SESS-001436,2024-12-13 11:44:00,/about,Google,Mobile,Italy,83,False,9
SESS-001437,2024-08-15 20:33:00,/pricing,Twitter,Mobile,Netherlands,425,False,3
SESS-001438,2024-02-28 23:19:00,/home,LinkedIn,Mobile,France,247,False,7
SESS-001439,2024-04-12 01:23:00,/home,Google,Tablet,France,157,True,1
SESS-001440,2024-06-27 23:13:00,/products,Direct,Mobile,Germany,546,False,2
SESS-001441,2024-10-31 15:58:00,/pricing,Referral,Desktop,Italy,372,True,1
SESS-001442,2024-03-31 20:22:00,/blog,Google,Desktop,UK,381,False,6
SESS-001443,2024-06-23 00:01:00,/blog,Email,Desktop,USA,562,True,1
SESS-001444,2024-12-07 06:40:00,/support,Google,Mobile,USA,834,False,1
SESS-001445,2024-04-29 14:25:00,/support,Google,Desktop,Canada,654,True,1
SESS-001446,2024-02-13 10:43:00,/pricing,Facebook,Tablet,France,321,True,1
SESS-001447,2024-04-27 03:14:00,/features,Email,Tablet,Canada,195,False,6
SESS-001448,2024-11-19 17:32:00,/support,Direct,Desktop,France,326,False,9
SESS-001449,2024-12-31 06:58:00,/products,Referral,Desktop,Canada,554,False,9
SESS-001450,2024-04-07 14:50:00,/products,Direct,Mobile,Canada,389,False,10
SESS-001451,2024-07-11 16:28:00,/blog,LinkedIn,Desktop,Italy,829,True,1
SESS-001452,2024-04-12 04:11:00,/features,Facebook,Tablet,France,140,False,7
SESS-001453,2024-06-09 19:57:00,/features,Referral,Tablet,Spain,348,True,1
SESS-001454,2024-05-29 01:38:00,/about,Email,Tablet,Canada,83,False,6
SESS-001455,2024-06-23 17:10:00,/support,Facebook,Tablet,Germany,1000,True,1
SESS-001456,2024-11-16 01:54:00,/home,Twitter,Mobile,Italy,196,False,6
SESS-001457,2024-05-28 02:50:00,/products,Referral,Tablet,Netherlands,225,False,3
SESS-001458,2024-12-18 03:30:00,/blog,Twitter,Mobile,USA,730,False,9
SESS-001459,2024-08-19 21:52:00,/contact,Google,Desktop,Canada,227,True,1
SESS-001460,2024-07-04 09:22:00,/features,Facebook,Tablet,UK,105,True,1
SESS-001461,2024-03-25 21:50:00,/home,Google,Desktop,USA,73,True,1
SESS-001462,2024-09-20 12:21:00,/about,LinkedIn,Tablet,UK,103,False,1
SESS-001463,2024-03-03 16:29:00,/products,Email,Desktop,Netherlands,348,False,8
SESS-001464,2024-01-21 16:18:00,/features,Twitter,Tablet,Italy,203,False,4
SESS-001465,2024-08-19 07:00:00,/blog,Facebook,Mobile,France,676,True,1
SESS-001466,2024-02-24 15:42:00,/contact,Facebook,Tablet,Italy,96,False,4
SESS-001467,2024-11-09 17:40:00,/contact,Direct,Desktop,USA,238,False,4
SESS-001468,2024-10-15 23:19:00,/support,Referral,Mobile,UK,440,False,8
SESS-001469,2024-06-01 23:16:00,/about,Referral,Desktop,Italy,80,True,1
SESS-001470,2024-12-01 07:31:00,/features,Twitter,Desktop,Italy,374,True,1
SESS-001471,2024-01-30 01:52:00,/contact,LinkedIn,Mobile,Netherlands,223,True,1
SESS-001472,2024-12-14 08:22:00,/features,LinkedIn,Desktop,France,66,True,1
SESS-001473,2024-03-22 02:57:00,/home,LinkedIn,Desktop,Italy,259,True,1
SESS-001474,2024-12-22 19:22:00,/support,Referral,Desktop,USA,997,False,8
SESS-001475,2024-01-14 10:25:00,/products,LinkedIn,Tablet,Germany,531,False,1
SESS-001476,2024-10-14 22:27:00,/features,LinkedIn,Tablet,Spain,152,False,10
SESS-001477,2024-02-28 12:22:00,/pricing,LinkedIn,Tablet,Italy,486,False,6
SESS-001478,2024-09-02 22:22:00,/support,Facebook,Tablet,Netherlands,976,False,4
SESS-001479,2024-06-27 05:02:00,/blog,Email,Mobile,France,127,True,1
SESS-001480,2024-07-15 03:05:00,/pricing,Facebook,Tablet,Netherlands,289,False,3
SESS-001481,2024-08-22 07:14:00,/blog,Google,Desktop,Spain,803,False,7
SESS-001482,2024-09-24 16:10:00,/pricing,Email,Mobile,USA,415,False,10
SESS-001483,2024-03-23 10:34:00,/features,Twitter,Mobile,Canada,292,False,3
SESS-001484,2024-07-29 06:01:00,/blog,Email,Tablet,France,170,False,7
SESS-001485,2024-12-03 14:43:00,/about,Referral,Desktop,Italy,42,False,1
SESS-001486,2024-09-10 03:18:00,/contact,Direct,Tablet,USA,151,True,1
SESS-001487,2024-07-17 13:02:00,/contact,Referral,Desktop,Germany,173,True,1
SESS-001488,2024-09-26 13:03:00,/products,Direct,Desktop,France,139,False,8
SESS-001489,2024-05-01 21:04:00,/blog,Twitter,Mobile,Netherlands,280,False,1
SESS-001490,2024-01-25 22:15:00,/pricing,Referral,Mobile,Netherlands,458,False,9
SESS-001491,2024-10-09 23:52:00,/blog,Email,Desktop,UK,256,False,5
SESS-001492,2024-03-28 15:47:00,/pricing,Facebook,Tablet,Germany,389,True,1
SESS-001493,2024-12-05 21:30:00,/about,Email,Desktop,Italy,31,False,6
SESS-001494,2024-01-21 08:39:00,/features,Google,Desktop,Italy,103,False,7
SESS-001495,2024-03-18 19:44:00,/support,Google,Tablet,Canada,573,False,4
SESS-001496,2024-08-16 22:40:00,/support,Direct,Desktop,Germany,635,False,3
SESS-001497,2024-07-29 22:49:00,/products,Referral,Mobile,Spain,200,False,3
SESS-001498,2024-01-11 05:26:00,/blog,Direct,Mobile,UK,870,True,1
SESS-001499,2024-08-19 13:32:00,/features,Facebook,Desktop,France,85,False,2
SESS-001500,2024-05-12 01:37:00,/home,LinkedIn,Tablet,UK,181,False,3
SESS-001501,2024-08-03 06:48:00,/blog,Referral,Tablet,USA,556,True,1
SESS-001502,2024-08-23 05:13:00,/features,Facebook,Mobile,UK,122,False,7
SESS-001503,2024-04-30 07:49:00,/home,Direct,Mobile,USA,161,True,1
SESS-001504,2024-04-21 06:53:00,/products,Facebook,Desktop,Netherlands,301,False,2
SESS-001505,2024-05-25 06:20:00,/support,Direct,Desktop,Germany,570,False,4
SESS-001506,2024-01-01 03:45:00,/contact,Facebook,Desktop,Spain,289,False,1
SESS-001507,2024-04-19 01:23:00,/support,Email,Desktop,Netherlands,359,False,1
SESS-001508,2024-09-09 17:34:00,/features,Direct,Tablet,USA,89,False,6
SESS-001509,2024-12-13 06:32:00,/products,Twitter,Tablet,Italy,131,False,3
SESS-001510,2024-09-18 09:31:00,/about,Google,Desktop,France,129,False,6
SESS-001511,2024-02-09 22:00:00,/features,Email,Mobile,UK,313,False,4
SESS-001512,2024-10-16 23:05:00,/features,Referral,Desktop,Netherlands,398,False,4
SESS-001513,2024-02-15 06:33:00,/features,Direct,Tablet,Netherlands,357,True,1
SESS-001514,2024-02-26 03:42:00,/features,Facebook,Mobile,Italy,324,False,5
SESS-001515,2024-02-08 08:59:00,/support,Twitter,Tablet,USA,1189,False,6
SESS-001516,2024-08-01 16:07:00,/about,Twitter,Tablet,UK,153,True,1
SESS-001517,2024-12-13 22:27:00,/features,Email,Tablet,Canada,391,True,1
SESS-001518,2024-11-30 21:27:00,/pricing,LinkedIn,Desktop,UK,329,False,1
SESS-001519,2024-07-01 21:29:00,/features,LinkedIn,Mobile,France,195,False,4
SESS-001520,2024-12-09 19:42:00,/blog,LinkedIn,Tablet,Germany,643,False,7
SESS-001521,2024-05-17 15:22:00,/home,Direct,Mobile,Spain,251,True,1
SESS-001522,2024-11-04 11:32:00,/home,Referral,Mobile,Canada,264,False,10
SESS-001523,2024-09-05 11:43:00,/features,Google,Tablet,France,373,False,7
SESS-001524,2024-07-05 17:15:00,/blog,Google,Desktop,Germany,240,True,1
SESS-001525,2024-02-03 19:24:00,/about,Google,Mobile,France,149,True,1
SESS-001526,2024-04-26 03:33:00,/support,Facebook,Desktop,UK,1043,True,1
SESS-001527,2024-08-20 03:47:00,/contact,Twitter,Tablet,Netherlands,103,False,5
SESS-001528,2024-11-18 04:08:00,/products,Twitter,Desktop,Netherlands,152,False,10
SESS-001529,2024-10-29 20:20:00,/products,LinkedIn,Desktop,Netherlands,248,False,2
SESS-001530,2024-02-14 18:41:00,/support,Twitter,Tablet,UK,1116,False,4
SESS-001531,2024-12-18 21:52:00,/pricing,Google,Tablet,Germany,439,True,1
SESS-001532,2024-03-21 21:21:00,/blog,Facebook,Desktop,UK,601,False,4
SESS-001533,2024-05-03 22:09:00,/about,Direct,Desktop,France,164,False,8
SESS-001534,2024-02-13 15:40:00,/blog,Facebook,Tablet,USA,434,False,10
SESS-001535,2024-02-18 02:02:00,/about,Twitter,Mobile,Italy,100,False,9
SESS-001536,2024-03-17 15:37:00,/products,LinkedIn,Mobile,UK,250,False,9
SESS-001537,2024-03-09 17:23:00,/support,Email,Desktop,France,1158,False,8
SESS-001538,2024-02-14 00:29:00,/products,Direct,Desktop,Spain,63,False,10
SESS-001539,2024-04-02 17:21:00,/about,Email,Tablet,USA,89,False,3
SESS-001540,2024-02-26 15:53:00,/contact,LinkedIn,Desktop,Italy,283,True,1
SESS-001541,2024-12-31 13:36:00,/contact,Email,Desktop,Germany,81,False,9
SESS-001542,2024-03-15 14:10:00,/home,LinkedIn,Tablet,Italy,257,False,9
SESS-001543,2024-10-09 04:40:00,/support,Twitter,Desktop,Germany,225,False,2
SESS-001544,2024-11-21 11:51:00,/support,Direct,Tablet,Italy,249,False,6
SESS-001545,2024-06-22 02:38:00,/features,Email,Mobile,Italy,185,False,4
SESS-001546,2024-12-06 05:19:00,/home,Google,Tablet,France,263,False,6
SESS-001547,2024-05-14 06:33:00,/support,Twitter,Desktop,UK,767,False,10
SESS-001548,2024-06-16 22:32:00,/support,Direct,Desktop,Italy,824,False,1
SESS-001549,2024-05-22 02:43:00,/home,Facebook,Mobile,UK,132,False,6
SESS-001550,2024-10-27 23:42:00,/features,Twitter,Desktop,Germany,69,False,6
SESS-001551,2024-01-07 20:56:00,/about,Google,Desktop,Germany,112,False,1
SESS-001552,2024-01-16 03:54:00,/home,LinkedIn,Tablet,USA,148,False,9
SESS-001553,2024-10-09 22:44:00,/features,LinkedIn,Mobile,France,201,True,1
